CYS	DEN	145.0	290.0	2
DAB	SHV	0.0	0.0	1
DAB	MCO	1.3588	231.0	170
DAB	DFW	1.7556	237.0	135
DAB	RDU	2.7302	16717.0	6123
DAB	JAX	2.7794	6879.0	2475
DAB	CLE	3.1675	643.0	203
DAB	BWI	3.5497	1072.0	302
DAB	CLT	5.3951	57960.0	10743
DAB	PHL	6.0667	1183.0	195
DAB	ATL	8.5534	391712.0	45796
DAL	DFW	5.0	10.0	2
DAL	SAT	7.3873	695704.0	94176
DAL	AUS	7.5915	699207.0	92104
DAL	TUL	8.1221	441300.0	54333
DAL	ELP	8.1418	299251.0	36755
DAL	OKC	8.1624	386352.0	47333
DAL	IAH	8.2858	444584.0	53656
DAL	LBB	8.3512	512264.0	61340
DAL	HOU	8.3928	1654299.0	197110
DAL	MAF	8.749	413757.0	47292
DAY	BNA	0.25	1.0	4
DAY	BDL	3.092	504.0	163
DAY	GSO	3.1875	3570.0	1120
DAY	LAS	3.3922	346.0	102
DAY	CMH	4.1973	12445.0	2965
DAY	IND	4.6482	3184.0	685
DAY	RSW	5.3163	2185.0	411
DAY	STL	5.333	126185.0	23661
DAY	MDW	5.3471	5946.0	1112
DAY	MSP	5.3704	58919.0	10971
DBQ	LSE	1.0	1.0	1
DBQ	ORD	10.2423	90491.0	8835
DCA	LIT	0.0	0.0	1
DCA	CHO	0.0	0.0	1
DCA	LFT	1.75	21.0	12
DCA	MYR	1.875	15.0	8
DCA	ICT	3.4744	2578.0	742
DCA	LGA	3.7018	587287.0	158650
DCA	MKE	3.8542	12110.0	3142
DCA	OKC	4.0	4.0	1
DCA	BHM	4.3472	1252.0	288
DCA	HOU	4.4237	1827.0	413
DEN	PUB	0.0	0.0	1
DEN	CYS	0.0	0.0	1
DEN	BFF	0.0	0.0	2
DEN	FWA	0.0	0.0	2
DEN	MBS	0.0	0.0	1
DEN	CRW	0.0	0.0	1
DEN	BTR	0.0	0.0	1
DEN	GRB	1.0	2.0	2
DEN	RKS	5.5728	2335.0	419
DEN	HSV	5.8161	4996.0	859
DET	IND	3.5185	16530.0	4698
DET	MDW	6.7213	91343.0	13590
DET	STL	9.574	58411.0	6101
DET	BNA	11.5977	16921.0	1459
DFW	PUB	0.0	0.0	1
DFW	FMN	0.0	0.0	1
DFW	AGS	0.0	0.0	1
DFW	PHF	0.0	0.0	1
DFW	LYH	0.0	0.0	1
DFW	DAB	5.6739	783.0	138
DFW	TOL	6.1613	764.0	124
DFW	SWF	6.385	1194.0	187
DFW	BPT	6.5187	18298.0	2807
DFW	GRB	6.7947	1787.0	263
DHN	VPS	0.0	0.0	1
DHN	ATL	13.5971	135604.0	9973
DLG	AKN	9.7539	3765.0	386
DLG	ANC	13.8547	55682.0	4019
DLG	ADQ	32.0385	833.0	26
DLH	MSP	5.8913	161652.0	27439
DLH	DTW	10.8846	12833.0	1179
DLH	ORD	11.322	20606.0	1820
DRO	COS	3.5	7.0	2
DRO	GJT	5.5656	7970.0	1432
DRO	SLC	5.5907	7089.0	1268
DRO	IAH	6.6517	592.0	89
DRO	PHX	7.1465	34489.0	4826
DRO	DFW	9.4547	9398.0	994
DRO	DEN	9.9451	96915.0	9745
DRO	ABQ	23.0	23.0	1
